Shape,Result,Number,Time
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,159,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,877,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1201,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,394,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,623,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1589,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1664,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,55,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1079,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1889,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,333,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,901,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,224,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1587,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,26,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1867,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1954,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1225,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1106,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2116,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,848,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1115,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1289,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2159,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1484,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1076,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,561,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1182,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1470,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1272,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,954,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1902,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1853,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,339,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,656,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1719,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1738,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,759,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1010,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1839,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,687,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1435,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1114,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,658,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2141,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1704,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1263,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,894,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,873,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,932,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1131,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,240,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2154,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,353,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,158,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2050,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2158,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,322,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,789,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1170,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1965,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1588,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,447,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1617,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,374,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2173,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,681,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1558,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1441,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1966,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1544,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,137,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1480,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2139,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1326,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1559,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,703,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1716,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1408,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,254,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1065,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2068,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,976,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2058,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,508,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2110,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1790,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2059,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,372,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1665,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,389,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1752,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,666,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,888,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1969,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,349,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,808,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2192,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1785,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1762,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,997,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1291,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,725,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,127,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,287,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,701,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1359,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1993,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1522,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,476,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1997,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,146,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1299,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1903,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1081,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1324,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1038,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,286,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,203,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,282,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,728,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1886,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,1,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,271,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2188,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,423,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,875,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,536,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1302,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1837,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1994,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,232,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,620,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1256,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,440,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1793,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,512,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,246,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1986,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,180,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1215,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,664,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,407,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1230,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,760,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1532,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1803,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1261,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,706,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1054,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,140,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2061,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1833,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,227,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,103,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,659,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,162,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1365,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,83,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,958,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1262,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,238,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,617,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1468,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1130,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1562,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,810,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2130,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1512,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1779,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1754,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,176,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,981,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,61,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,722,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,239,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1445,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1687,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,367,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,670,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,462,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1582,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,852,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,866,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1506,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,777,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,720,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1767,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1384,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1530,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,65,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1711,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1584,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,280,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,94,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1196,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,398,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1515,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,231,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2152,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1957,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1658,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1277,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,208,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1760,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1869,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,545,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,12,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,160,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,405,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,756,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,236,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,134,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2040,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,903,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,749,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2081,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1630,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1101,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,312,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,575,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,518,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,321,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1879,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1581,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1402,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1919,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1349,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1268,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2027,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2066,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1634,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1894,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,761,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,347,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1327,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1085,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1583,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1279,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2093,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,204,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,126,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1099,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,479,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,845,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2026,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,201,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,740,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,977,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1722,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1689,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1900,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,154,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1874,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1647,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1449,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1956,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,212,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1688,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,558,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,552,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1073,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1635,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,38,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,427,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1068,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2018,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1133,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2015,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1862,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1000,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,225,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,332,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1303,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2103,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,25,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1026,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1328,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,207,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,920,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1058,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,491,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2187,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,429,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,99,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,685,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,2022,12.776952505111694
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1178,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,562,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1603,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,672,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,309,12.771959066390991
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1156,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1718,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,645,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1801,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1972,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1609,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1432,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1330,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1799,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1810,12.775948524475098
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1606,12.774948120117188
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,violated,39,12.770954847335815
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,878,12.772954225540161
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,950,12.773914813995361
<http://FrenchRoyalty.org/shapes/FatherWithChildConstraint>,valid,1224,12.773914813995361
